,id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeam,primaryPosition
278,8475792,Brett Connolly,/api/v1/people/8475792,Brett,Connolly,10,1992-05-02,27,Campbell River,BC,CAN,CAN,"6' 3""",192,True,False,False,False,R,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
279,8475796,Mark Pysyk,/api/v1/people/8475796,Mark,Pysyk,13,1992-01-11,28,Sherwood Park,AB,CAN,CAN,"6' 1""",196,True,False,False,False,R,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
280,8476456,Jonathan Huberdeau,/api/v1/people/8476456,Jonathan,Huberdeau,11,1993-06-04,26,Saint-Jerome,QC,CAN,CAN,"6' 1""",202,True,True,False,False,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
281,8476875,Mike Matheson,/api/v1/people/8476875,Mike,Matheson,19,1994-02-27,26,Pointe-Claire,QC,CAN,CAN,"6' 2""",188,True,False,False,False,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
282,8476904,Chris Driedger,/api/v1/people/8476904,Chris,Driedger,60,1994-05-18,25,Winnipeg,MB,CAN,CAN,"6' 4""",205,True,False,False,True,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
283,8476952,Dominic Toninato,/api/v1/people/8476952,Dominic,Toninato,14,1994-03-09,26,Duluth,MN,USA,USA,"6' 2""",191,True,False,False,False,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
284,8477346,MacKenzie Weegar,/api/v1/people/8477346,MacKenzie,Weegar,52,1994-01-07,26,Ottawa,ON,CAN,CAN,"6' 0""",200,True,False,False,False,R,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
285,8477384,Josh Brown,/api/v1/people/8477384,Josh,Brown,2,1994-01-21,26,London,ON,CAN,CAN,"6' 5""",217,True,False,False,False,R,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
286,8477493,Aleksander Barkov,/api/v1/people/8477493,Aleksander,Barkov,16,1995-09-02,24,Tampere,,FIN,FIN,"6' 3""",210,True,False,True,False,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
287,8477932,Aaron Ekblad,/api/v1/people/8477932,Aaron,Ekblad,5,1996-02-07,24,Windsor,ON,CAN,CAN,"6' 4""",215,True,True,False,False,R,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
288,8478027,Lucas Wallmark,/api/v1/people/8478027,Lucas,Wallmark,71,1995-09-05,24,Umea,,SWE,SWE,"6' 0""",178,True,False,False,False,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
289,8478366,Frank Vatrano,/api/v1/people/8478366,Frank,Vatrano,77,1994-03-14,26,East Longmeadow,MA,USA,USA,"5' 11""",197,True,False,False,False,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
290,8478569,Noel Acciari,/api/v1/people/8478569,Noel,Acciari,55,1991-12-01,28,Johnston,RI,USA,USA,"5' 10""",203,True,False,False,False,R,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
291,8478839,Aleksi Saarela,/api/v1/people/8478839,Aleksi,Saarela,28,1997-01-07,23,Helsinki,,FIN,FIN,"5' 10""",200,True,False,False,True,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
292,8479388,Riley Stillman,/api/v1/people/8479388,Riley,Stillman,61,1998-03-09,22,Peterborough,ON,CAN,CAN,"6' 1""",196,True,False,False,True,L,Y,"{'id': 13, 'name': 'Florida Panthers', 'link': '/api/v1/teams/13'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
293,8480172,Jan Rutta,/api/v1/people/8480172,Jan,Rutta,44,1990-07-29,29,Pisek,,CZE,CZE,"6' 2""",204,True,False,False,False,R,I,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
294,8470147,Curtis McElhinney,/api/v1/people/8470147,Curtis,McElhinney,35,1983-05-23,36,London,ON,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
295,8470601,Braydon Coburn,/api/v1/people/8470601,Braydon,Coburn,55,1985-02-27,35,Shaunavon,SK,CAN,CAN,"6' 5""",223,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
296,8473986,Alex Killorn,/api/v1/people/8473986,Alex,Killorn,17,1989-09-14,30,Halifax,NS,CAN,CAN,"6' 1""",197,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
297,8474031,Kevin Shattenkirk,/api/v1/people/8474031,Kevin,Shattenkirk,22,1989-01-29,31,New Rochelle,NY,USA,USA,"6' 0""",203,True,False,False,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
298,8474034,Pat Maroon,/api/v1/people/8474034,Pat,Maroon,14,1988-04-23,31,St. Louis,MO,USA,USA,"6' 2""",236,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
299,8474151,Ryan McDonagh,/api/v1/people/8474151,Ryan,McDonagh,27,1989-06-13,30,St. Paul,MN,USA,USA,"6' 1""",214,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
300,8474564,Steven Stamkos,/api/v1/people/8474564,Steven,Stamkos,91,1990-02-07,30,Markham,ON,CAN,CAN,"6' 1""",194,True,False,True,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
301,8474567,Zach Bogosian,/api/v1/people/8474567,Zach,Bogosian,24,1990-07-15,29,MASSENA,NY,USA,USA,"6' 2""",200,True,False,False,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
302,8474568,Luke Schenn,/api/v1/people/8474568,Luke,Schenn,2,1989-11-02,30,Saskatoon,SK,CAN,CAN,"6' 2""",227,True,False,False,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
303,8474870,Tyler Johnson,/api/v1/people/8474870,Tyler,Johnson,9,1990-07-29,29,Spokane,WA,USA,USA,"5' 8""",182,True,False,False,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
304,8475167,Victor Hedman,/api/v1/people/8475167,Victor,Hedman,77,1990-12-18,29,Ornskoldsvik,,SWE,SWE,"6' 6""",229,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
305,8476292,Ondrej Palat,/api/v1/people/8476292,Ondrej,Palat,18,1991-03-28,29,Frydek-Mistek,,CZE,CZE,"5' 11""",194,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
306,8476399,Blake Coleman,/api/v1/people/8476399,Blake,Coleman,20,1991-11-28,28,Plano,TX,USA,USA,"5' 11""",200,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
307,8476453,Nikita Kucherov,/api/v1/people/8476453,Nikita,Kucherov,86,1993-06-17,26,Maykop,,RUS,RUS,"5' 11""",180,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
308,8476624,Barclay Goodrow,/api/v1/people/8476624,Barclay,Goodrow,19,1993-02-26,27,Toronto,ON,CAN,CAN,"6' 2""",215,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
309,8476826,Yanni Gourde,/api/v1/people/8476826,Yanni,Gourde,37,1991-12-15,28,Saint-Narcisse,QC,CAN,CAN,"5' 9""",173,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
310,8476883,Andrei Vasilevskiy,/api/v1/people/8476883,Andrei,Vasilevskiy,88,1994-07-25,25,Tyumen,,RUS,RUS,"6' 3""",216,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
311,8476975,Cedric Paquette,/api/v1/people/8476975,Cedric,Paquette,13,1993-08-13,26,Gaspe,QC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
312,8477409,Carter Verhaeghe,/api/v1/people/8477409,Carter,Verhaeghe,23,1995-08-14,24,Toronto,ON,CAN,CAN,"6' 1""",177,True,False,False,True,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
313,8478010,Brayden Point,/api/v1/people/8478010,Brayden,Point,21,1996-03-13,24,Calgary,AB,CAN,CAN,"5' 10""",166,True,False,False,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
314,8478416,Erik Cernak,/api/v1/people/8478416,Erik,Cernak,81,1997-05-28,22,Kosice,,SVK,SVK,"6' 3""",233,True,False,False,False,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
315,8478477,Mitchell Stephens,/api/v1/people/8478477,Mitchell,Stephens,67,1997-02-05,23,Peterborough,ON,CAN,CAN,"5' 11""",193,True,False,False,True,R,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
316,8478519,Anthony Cirelli,/api/v1/people/8478519,Anthony,Cirelli,71,1997-07-15,22,Etobicoke,ON,CAN,CAN,"6' 0""",193,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
317,8479410,Mikhail Sergachev,/api/v1/people/8479410,Mikhail,Sergachev,98,1998-06-25,21,Nizhnekamsk,,RUS,RUS,"6' 2""",217,True,False,False,False,L,Y,"{'id': 14, 'name': 'Tampa Bay Lightning', 'link': '/api/v1/teams/14'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
318,8469454,Ilya Kovalchuk,/api/v1/people/8469454,Ilya,Kovalchuk,17,1983-04-15,36,Tver,,RUS,RUS,"6' 3""",222,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
319,8471214,Alex Ovechkin,/api/v1/people/8471214,Alex,Ovechkin,8,1985-09-17,34,Moscow,,RUS,RUS,"6' 3""",236,True,False,True,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
320,8471698,T.J. Oshie,/api/v1/people/8471698,T.J.,Oshie,77,1986-12-23,33,Everett,WA,USA,USA,"6' 0""",195,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
321,8473563,Nicklas Backstrom,/api/v1/people/8473563,Nicklas,Backstrom,19,1987-11-23,32,Gävle,,SWE,SWE,"6' 1""",206,True,True,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
322,8474176,Carl Hagelin,/api/v1/people/8474176,Carl,Hagelin,62,1988-08-23,31,Sodertalje,,SWE,SWE,"6' 0""",185,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
323,8474189,Lars Eller,/api/v1/people/8474189,Lars,Eller,20,1989-05-08,30,Rodovre,,DNK,DNK,"6' 2""",205,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
324,8474590,John Carlson,/api/v1/people/8474590,John,Carlson,74,1990-01-10,30,Natick,MA,USA,USA,"6' 3""",217,True,True,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
325,8474651,Braden Holtby,/api/v1/people/8474651,Braden,Holtby,70,1989-09-16,30,Lloydminster,SK,CAN,CAN,"6' 2""",214,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
326,8475200,Dmitry Orlov,/api/v1/people/8475200,Dmitry,Orlov,9,1991-07-23,28,Novokuznetsk,,RUS,RUS,"5' 11""",208,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
327,8475209,Richard Panik,/api/v1/people/8475209,Richard,Panik,14,1991-02-07,29,Martin,,SVK,SVK,"6' 2""",202,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
328,8475324,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,29,Rogers,MN,USA,USA,"6' 1""",196,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
329,8475343,Nic Dowd,/api/v1/people/8475343,Nic,Dowd,26,1990-05-27,29,Huntsville,AL,USA,USA,"6' 1""",195,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
330,8475455,Brenden Dillon,/api/v1/people/8475455,Brenden,Dillon,4,1990-11-13,29,New Westminster,BC,CAN,CAN,"6' 4""",225,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
331,8475462,Radko Gudas,/api/v1/people/8475462,Radko,Gudas,33,1990-06-05,29,Prague,,CZE,CZE,"6' 0""",205,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
332,8475744,Evgeny Kuznetsov,/api/v1/people/8475744,Evgeny,Kuznetsov,92,1992-05-19,27,Chelyabinsk,,RUS,RUS,"6' 2""",197,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
333,8476329,Travis Boyd,/api/v1/people/8476329,Travis,Boyd,72,1993-09-14,26,Hopkins,MN,USA,USA,"6' 0""",190,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
334,8476880,Tom Wilson,/api/v1/people/8476880,Tom,Wilson,43,1994-03-29,26,Toronto,ON,CAN,CAN,"6' 4""",220,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
335,8476894,Brendan Leipsic,/api/v1/people/8476894,Brendan,Leipsic,28,1994-05-19,25,Winnipeg,MB,CAN,CAN,"5' 11""",180,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
336,8477903,Garnet Hathaway,/api/v1/people/8477903,Garnet,Hathaway,21,1991-11-23,28,Kennebunkport,ME,USA,USA,"6' 3""",210,True,False,False,False,R,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
337,8477944,Jakub Vrana,/api/v1/people/8477944,Jakub,Vrana,13,1996-02-28,24,Prague,,CZE,CZE,"6' 0""",195,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
338,8478399,Jonas Siegenthaler,/api/v1/people/8478399,Jonas,Siegenthaler,34,1997-05-06,22,Zurich,,CHE,CHE,"6' 3""",210,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
339,8478492,Ilya Samsonov,/api/v1/people/8478492,Ilya,Samsonov,30,1997-02-22,23,Magnitogorsk,,RUS,RUS,"6' 3""",208,True,False,False,True,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
340,8479482,Michal Kempny,/api/v1/people/8479482,Michal,Kempny,6,1990-09-08,29,Hodonin,,CZE,CZE,"6' 1""",195,True,False,False,False,L,Y,"{'id': 15, 'name': 'Washington Capitals', 'link': '/api/v1/teams/15'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
341,8470607,Brent Seabrook,/api/v1/people/8470607,Brent,Seabrook,7,1985-04-20,34,Richmond,BC,CAN,CAN,"6' 3""",220,True,True,False,False,R,I,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
342,8475177,Calvin de Haan,/api/v1/people/8475177,Calvin,de Haan,44,1991-05-09,28,Carp,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,I,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
343,8476381,Andrew Shaw,/api/v1/people/8476381,Andrew,Shaw,65,1991-07-20,28,Belleville,ON,CAN,CAN,"5' 11""",182,True,False,False,False,R,I,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
344,8470281,Duncan Keith,/api/v1/people/8470281,Duncan,Keith,2,1983-07-16,36,Winnipeg,MB,CAN,CAN,"6' 1""",192,True,True,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
345,8470645,Corey Crawford,/api/v1/people/8470645,Corey,Crawford,50,1984-12-31,35,Montreal,QC,CAN,CAN,"6' 2""",216,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
346,8473604,Jonathan Toews,/api/v1/people/8473604,Jonathan,Toews,19,1988-04-29,31,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,True,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
347,8474141,Patrick Kane,/api/v1/people/8474141,Patrick,Kane,88,1988-11-19,31,Buffalo,NY,USA,USA,"5' 10""",177,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
348,8474250,Zack Smith,/api/v1/people/8474250,Zack,Smith,15,1988-04-05,32,Maple Creek,SK,CAN,CAN,"6' 2""",208,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
349,8476372,Nick Seeler,/api/v1/people/8476372,Nick,Seeler,55,1993-06-03,26,Eden Prairie,MN,USA,USA,"6' 2""",201,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
350,8476438,Brandon Saad,/api/v1/people/8476438,Brandon,Saad,20,1992-10-27,27,Pittsburgh,PA,USA,USA,"6' 1""",206,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
351,8476473,Connor Murphy,/api/v1/people/8476473,Connor,Murphy,5,1993-03-26,27,Dublin,OH,USA,USA,"6' 4""",212,True,False,False,False,R,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
352,8476874,Olli Maatta,/api/v1/people/8476874,Olli,Maatta,6,1994-08-22,25,Jyväskylä,,FIN,FIN,"6' 2""",206,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
353,8476876,Malcolm Subban,/api/v1/people/8476876,Malcolm,Subban,30,1993-12-21,26,Toronto,ON,CAN,CAN,"6' 2""",215,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
354,8476886,Slater Koekkoek,/api/v1/people/8476886,Slater,Koekkoek,68,1994-02-18,26,Winchester,ON,CAN,CAN,"6' 2""",193,True,False,False,False,L,Y,"{'id': 16, 'name': 'Chicago Blackhawks', 'link': '/api/v1/teams/16'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
